Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
keirin-track-frame,,,,,,,,Alloy,,49 cm,,,Keirin - Polished Raw - 49cm,9071.983477711,shopify,0,deny,manual,225.00,,true,true,'712392689199,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2015_SEAMLESS_3RD_GREEN_WEB.jpg?v=1580484020,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_ALLOY.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Alloy,,52 cm,,,Keirin - Polished Raw - 52cm,9071.983477711,shopify,3,deny,manual,225.00,,true,true,'712392689205,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/keirin-alloy-lifestyle-4-web.jpg?v=1580484020,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_ALLOY.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Alloy,,55 cm,,,Keirin - Polished Raw - 55cm,9071.983477711,shopify,3,deny,manual,225.00,,true,true,'712392689212,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/keirin-alloy-lifestyle-5-web.jpg?v=1580484020,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_ALLOY.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Alloy,,58 cm,,,Keirin - Polished Raw - 58cm,9071.983477711,shopify,4,deny,manual,225.00,,true,true,'712392689229,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/keirin-alloy-lifestyle-2-web.jpg?v=1580484020,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_ALLOY.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Black,,49 cm,,,Keirin - Black - 49cm,9071.983477711,shopify,4,deny,manual,225.00,,true,true,'712392689113,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/keirin-alloy-lifestyle-3-web.jpg?v=1580484020,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_BLACK_WEB.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Black,,52 cm,,,Keirin - Black - 52cm,9071.983477711,shopify,0,deny,manual,225.00,,true,true,'712392689120,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/keirin-alloy-lifestyle-web.jpg?v=1580484020,10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_BLACK_WEB.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Black,,55 cm,,,Keirin - Black - 55cm,9071.983477711,shopify,2,deny,manual,225.00,,true,true,'712392689137,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_BLACK_WEB.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Black,,58 cm,,,Keirin - Black - 58cm,9071.983477711,shopify,0,deny,manual,225.00,,true,true,'712392689144,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_BLACK_WEB.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Black,,61 cm,,,Keirin - Black - 61cm,9071.983477711,shopify,9,deny,manual,225.00,,true,true,'712392689144,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_BLACK_WEB.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Duochrome,,55 cm,,,Keirin - Blue Purple - 55cm,9071.983477711,shopify,0,deny,manual,225.00,,true,true,'712392687010,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_DUOCHROME_WEB.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Dark Green,,55 cm,,,Keirin - Dark Green - 55cm,9071.983477711,shopify,2,deny,manual,225.00,,true,true,'712392687010,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2015_SEAMLESS_3RD_GREEN_WEB.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Duochrome,,49 cm,,,Keirin - Blue Purple - 49cm,9071.983477711,shopify,0,deny,manual,225.00,,true,true,'712392686990,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_DUOCHROME_WEB.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Duochrome,,52 cm,,,Keirin - Blue Purple - 52cm,9071.983477711,shopify,0,deny,manual,225.00,,true,true,'712392687003,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_DUOCHROME_WEB.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Dark Green,,52 cm,,,Keirin - Dark Green - 52cm,9071.983477711,shopify,2,deny,manual,225.00,,true,true,'712392687003,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2015_SEAMLESS_3RD_GREEN_WEB.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Duochrome,,58 cm,,,Keirin - Blue Purple - 58cm,9071.983477711,shopify,0,deny,manual,225.00,,true,true,'712392687027,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2014_SEAMLESS_3RD_DUOCHROME_WEB.jpg?v=1580484020,lb,,
keirin-track-frame,,,,,,,,Dark Green,,58 cm,,,Keirin - Dark Green - 58cm,9071.983477711,shopify,4,deny,manual,225.00,,true,true,'712392687027,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/KEIRINTRACK_2015_SEAMLESS_3RD_GREEN_WEB.jpg?v=1580484020,lb,,
fsa-27-2-x-420mm-seatpost-sl-280,FSA 27.2 Seatpost SL-280,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The FSA SL-280 is the perfect match for our track frames. Light and strong, it’s built to win by a company that’s pretty familiar with what a first place finish feels like. Full Speed Ahead!</p>
<div id=""collapsible"">
<h3 class=""toggle-title"">
<span class=""icon-plus-sign""></span> Specs</h3>
<div id=""product-features"" class=""toggle-content"">
<ul>
<li>Set back, 1-bolt Nano Pro clamp adjustment</li>
<li>2-piece AL-6061 shaft with forged alloy head</li>
<li>AL/Cromoly construction</li>
<li>320g</li>
</ul>
</div>
</div>",FSA,Seatpost,"Black, FSA, Pro, Saddles and Seatposts, seat post, Seatpost, Seatposts and Clamps, Track",true,Color,Black,,,,,Seat Post - FSA 27.2x350mm 20mm,454.000603133,shopify,9,deny,manual,40.00,,true,true,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/FSA-SL-280-black-seatpost-WEB.jpg?v=1580484012,1,,false,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,Original Fixed Gear Frameset,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Our Original Fixed-Gear Frameset is a track inspired frame designed to throw down speed on the streets. Made of durable steel that absorbs road shock and gives you a classic feeling ride, the set includes a matching frame, fork and endless potential for customization!</p>",Pure Fix Cycles,Framesets,"Alloy, Black, Blue, Chrome, Fixie, Frameset, Framesets, Gloss Black, Green, Grey, Neon Green, Neon Yellow, Orange, Original Framesets, Parts, Pink, Red, White, Yellow",true,Color,Gloss Black,Size,47 cm,,,Frame - Gloss Black - 47cm,11339.990686948,shopify,27,deny,manual,99.00,,true,true,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/red-frameset-WEB.jpg?v=1580484000,1,Red,false,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Gloss Black,,50 cm,,,Frame - Gloss Black - 50cm,11339.990686948,shopify,18,deny,manual,99.00,,true,true,'741360639478,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/chrome_1200.jpg?v=1580484000,2,Chrome,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Gloss Black,,54 cm,,,Frame - Gloss Black - 54cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360639485,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/gloss-black-frameset-WEB.jpg?v=1580484000,3,Gloss Black,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Gloss Black,,58 cm,,,Frame - Gloss Black - 58cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360639492,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/gloss-blue-frameset-WEB.jpg?v=1580484000,4,Blue,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Gloss Black,,61 cm,,,Frame - Gloss Black - 61cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/celeste-frameset-WEB.jpg?v=1580484000,5,Celeste,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Celeste,,47 cm,,,Frame - Celeste Green - 47cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'712392689366,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/grey-frameset-WEB.jpg?v=1580484000,6,Grey,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/celeste-frameset-WEB.jpg?v=1580484000,lb,,
original-fixed-gear-frameset,,,,,,,,Celeste,,50 cm,,,Frame - Celeste Green - 50cm,11339.990686948,shopify,2,deny,manual,99.00,,true,true,'741360639560,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/orange-frameset-WEB.jpg?v=1580484000,7,Orange,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/celeste-frameset-WEB.jpg?v=1580484000,lb,,
original-fixed-gear-frameset,,,,,,,,Celeste,,54 cm,,,Frame - Celeste Green - 54cm,11339.990686948,shopify,1,deny,manual,99.00,,true,true,'741360639577,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/pink-frameset-WEB.jpg?v=1580484000,8,Pink,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/celeste-frameset-WEB.jpg?v=1580484000,lb,,
original-fixed-gear-frameset,,,,,,,,Celeste,,58 cm,,,Frame - Celeste Green - 58cm,11339.990686948,shopify,3,deny,manual,99.00,,true,true,'741360639584,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/neon-green-frameset-WEB.jpg?v=1580484000,9,Neon Green,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/celeste-frameset-WEB.jpg?v=1580484000,lb,,
original-fixed-gear-frameset,,,,,,,,Celeste,,61 cm,,,Frame - Celeste Green - 61cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/neon-yellow-frameset-WEB.jpg?v=1580484000,10,Neon Yellow,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/celeste-frameset-WEB.jpg?v=1580484000,lb,,
original-fixed-gear-frameset,,,,,,,,Grey,,47 cm,,,Frame - Gloss Light Grey - 47cm,11339.990686948,shopify,1,deny,manual,99.00,,true,true,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/white-frameset-WEB.jpg?v=1580484000,11,White,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Grey,,50 cm,,,Frame - Gloss Light Grey - 50cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360639591,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/matte-grey-frameset.jpg?v=1580484000,12,Matte Grey,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Grey,,54 cm,,,Frame - Gloss Light Grey - 54cm,11339.990686948,shopify,7,deny,manual,99.00,,true,true,'741360639607,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Grey,,58 cm,,,Frame - Gloss Light Grey - 58cm,11339.990686948,shopify,3,deny,manual,99.00,,true,true,'741360639614,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Grey,,61 cm,,,Frame - Gloss Light Grey - 61cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Red,,47 cm,,,Frame - Gloss Red - 47cm,11339.990686948,shopify,1,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Red,,50 cm,,,Frame - Gloss Red - 50cm,11339.990686948,shopify,1,deny,manual,99.00,,true,true,'741360637160,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Red,,54 cm,,,Frame - Gloss Red - 54cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360637177,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Red,,58 cm,,,Frame - Gloss Red - 58cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360637559,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Red,,61 cm,,,Frame - Gloss Red - 61cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Orange,,47 cm,,,Frame - Gloss Orange - 47cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Orange,,50 cm,,,Frame - Gloss Orange - 50cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Orange,,54 cm,,,Frame - Gloss Orange - 54cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Orange,,58 cm,,,Frame - Gloss Orange - 58cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Orange,,61 cm,,,Frame - Gloss Orange - 61cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Chrome,,47 cm,,,Frame - Chrome - 47cm,11339.990686948,shopify,5,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Chrome,,50 cm,,,Frame - Chrome - 50cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360639539,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Chrome,,54 cm,,,Frame - Chrome - 54cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360639546,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Chrome,,58 cm,,,Frame - Chrome - 58cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360639553,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Chrome,,61 cm,,,Frame - Chrome - 51cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Blue,,47 cm,,,Frame - Dark Blue - 47cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Blue,,50 cm,,,Frame - Dark Blue - 50cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360637184,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Blue,,54 cm,,,Frame - Dark Blue - 54cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360637191,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Blue,,58 cm,,,Frame - Dark Blue - 58cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360637566,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Blue,,61 cm,,,Frame - Dark Blue - 61cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Yellow,,47 cm,,,Frame - Gloss Yellow - 47cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Yellow,,50 cm,,,Frame - Gloss Yellow - 50cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360637214,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Yellow,,54 cm,,,Frame - Gloss Yellow - 54cm,11339.990686948,shopify,0,deny,manual,59.00,99.00,true,true,'741360637221,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Yellow,,58 cm,,,Frame - Gloss Yellow - 58cm,11339.990686948,shopify,0,deny,manual,59.00,99.00,true,true,'741360637542,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Yellow,,61 cm,,,Frame - Gloss Yellow - 61cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Pink,,47 cm,,,Frame - Pink - 47cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Pink,,50 cm,,,Frame - Pink - 50cm,11339.990686948,shopify,2,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Pink,,54 cm,,,Frame - Pink - 54cm,11339.990686948,shopify,0,deny,manual,59.00,99.00,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Pink,,58 cm,,,Frame - Pink - 58cm,11339.990686948,shopify,0,deny,manual,59.00,99.00,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Pink,,61 cm,,,Frame - Pink - 61cm,11339.990686948,shopify,1,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Neon Green,,47 cm,,,Frame - Neon Green - 47cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Neon Green,,50 cm,,,Frame - Neon Green - 50cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Neon Green,,54 cm,,,Frame - Neon Green - 54cm,11339.990686948,shopify,0,deny,manual,59.00,99.00,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Neon Green,,58 cm,,,Frame - Neon Green - 58cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Neon Yellow,,47 cm,,,Frame - Neon Yellow - 47cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Neon Yellow,,50 cm,,,Frame - Neon Yellow - 50cm,11339.990686948,shopify,0,deny,manual,59.00,99.00,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Neon Yellow,,54 cm,,,Frame - Neon Yellow - 54cm,11339.990686948,shopify,0,deny,manual,59.00,99.00,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Neon Yellow,,58 cm,,,Frame - Neon Yellow - 58cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Neon Yellow,,61 cm,,,Frame - Neon Yellow - 61cm,11339.990686948,shopify,1,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,White,,47 cm,,,Frame - White - 47cm,11339.990686948,shopify,7,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,White,,50 cm,,,Frame - White - 50cm,11339.990686948,shopify,12,deny,manual,99.00,,true,true,'741360639508,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,White,,54 cm,,,Frame - White - 54cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360639515,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,White,,58 cm,,,Frame - White - 58cm,11339.990686948,shopify,5,deny,manual,99.00,,true,true,'741360639522,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,White,,61 cm,,,Frame - White - 61cm,11339.990686948,shopify,2,deny,manual,99.00,,true,true,'712392689427,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Matte Black,,47 cm,,,Frame - Matte Black - 47cm,11339.990686948,shopify,26,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Matte Black,,50 cm,,,Frame - Matte Black - 50cm,11339.990686948,shopify,13,deny,manual,99.00,,true,true,'741360639447,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Matte Black,,54 cm,,,Frame - Matte Black - 54cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360639454,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Matte Black,,58 cm,,,Frame - Matte Black - 58cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360639461,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Matte Black,,61 cm,,,Frame - Matte Black - 61cm,11339.990686948,shopify,4,deny,manual,99.00,,true,true,'712392689427,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Matte Grey,,47 cm,,,Frame - Matte Grey - 47cm,11339.990686948,shopify,8,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Matte Grey,,50 cm,,,Frame - Matte Grey - 50cm,11339.990686948,shopify,12,deny,manual,99.00,,true,true,'741360639621,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Matte Grey,,54 cm,,,Frame - Matte Grey - 54cm,11339.990686948,shopify,3,deny,manual,99.00,,true,true,'741360639638,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Matte Grey,,58 cm,,,Frame - Matte Grey - 58cm,11339.990686948,shopify,0,deny,manual,99.00,,true,true,'741360639645,,,,,,,,,,,,,,,,,,,,,lb,,
original-fixed-gear-frameset,,,,,,,,Matte Grey,,61 cm,,,Frame - Matte Grey - 61cm,11339.990686948,shopify,2,deny,manual,99.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,
truative-powerspline-bottom-bracket,Truvativ Powerspline Bottom Bracket,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>This is the perfect bottom bracket to fit with the <a href=""http://purefixcycles.com/products/sram-s100-175mm-48t-black-courier-crankset-power-spline"" title=""SRAM S100 Crankset"">SRAM S100 Crankset</a>. Pop this thing in your Track Frame and you're good to go!</p>
<table class=""setabulardata"" cellspacing=""0"">
<tbody>
<tr><th class=""setableheader"" colspan=""2"">Item Specifications</th></tr>
<tr class=""serowodd"">
<td class=""selabel"">BB Shell Width</td>
<td class=""sedata"">68 mm</td>
</tr>
<tr class=""seroweven"">
<td class=""selabel"">Weight</td>
<td class=""sedata"">305 g</td>
</tr>
<tr class=""serowodd"">
<td class=""selabel"">BB Thread Type</td>
<td class=""sedata"">English</td>
</tr>
<tr class=""seroweven"">
<td class=""selabel"">Spindle Interface Type</td>
<td class=""sedata"">TruVativ Power Spline</td>
</tr>
<tr class=""serowodd"">
<td class=""selabel"">Spindle Length</td>
<td class=""sedata"">113 mm</td>
</tr>
</tbody>
</table>",Truvativ,Bottom Brackets,"Bottom Bracket, Bottom Brackets, Drivetrain, Parts, Pro, Track",true,Size,68E x 113mm,,,,,Bottom Bracket - Truativ Power,454.000603133,shopify,0,deny,manual,25.00,,true,true,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Turative-bottom-bracket-WEB_c601085e-05e5-4596-82cc-2ab2d402c4b2.jpg?v=1580483989,1,,false,,This is the perfect bottom bracket to fit with the SRAM S100 Crankset. Pop this thing in your Track Frame and you're good to go! Item Specifications BB Shell Wi,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Turative-bottom-bracket-WEB_c601085e-05e5-4596-82cc-2ab2d402c4b2.jpg?v=1580483989,lb,,
